date,facility_id,resource_id,quantity_consumed
2025-09-14,FAC007,RES003,18
2025-09-14,FAC007,RES004,35
2025-09-14,FAC007,RES005,22
2025-09-14,FAC007,RES006,19
2025-09-14,FAC007,RES007,39
2025-09-14,FAC007,RES008,21
2025-09-14,FAC007,RES009,41
2025-09-14,FAC007,RES010,14
2025-09-14,FAC007,RES011,22
2025-09-14,FAC007,RES012,32
2025-09-14,FAC007,RES013,15
2025-09-14,FAC007,RES014,55
2025-09-14,FAC007,RES015,63
2025-09-14,FAC007,RES016,39
2025-09-14,FAC007,RES017,18
2025-09-14,FAC007,RES018,6
2025-09-14,FAC007,RES019,20
2025-09-14,FAC007,RES020,57
2025-09-14,FAC007,RES021,17
2025-09-14,FAC007,RES022,9
2025-09-14,FAC007,RES023,50
2025-09-14,FAC007,RES024,40
2025-09-14,FAC007,RES025,18
2025-09-14,FAC008,RES001,109
2025-09-14,FAC008,RES002,27
2025-09-14,FAC008,RES003,27
2025-09-14,FAC008,RES004,61
2025-09-14,FAC008,RES005,23
2025-09-14,FAC008,RES006,40
2025-09-14,FAC008,RES007,39
2025-09-14,FAC008,RES008,37
2025-09-14,FAC008,RES009,84
2025-09-14,FAC008,RES010,37
2025-09-14,FAC008,RES011,53
2025-09-14,FAC008,RES012,47
2025-09-14,FAC008,RES013,13
2025-09-14,FAC008,RES014,66
2025-09-14,FAC008,RES015,77
2025-09-14,FAC008,RES016,60
2025-09-14,FAC008,RES017,29
2025-09-14,FAC008,RES018,10
2025-09-14,FAC008,RES019,24
2025-09-14,FAC008,RES020,89
2025-09-14,FAC008,RES021,21
2025-09-14,FAC008,RES022,15
2025-09-14,FAC008,RES023,48
2025-09-14,FAC008,RES024,55
2025-09-14,FAC008,RES025,23
2025-09-14,FAC009,RES001,129
2025-09-14,FAC009,RES002,25
2025-09-14,FAC009,RES003,30
2025-09-14,FAC009,RES004,61
2025-09-14,FAC009,RES005,30
2025-09-14,FAC009,RES006,26
2025-09-14,FAC009,RES007,58
2025-09-14,FAC009,RES008,35
2025-09-14,FAC009,RES009,44
2025-09-14,FAC009,RES010,29
2025-09-14,FAC009,RES011,44
2025-09-14,FAC009,RES012,40
2025-09-14,FAC009,RES013,12
2025-09-14,FAC009,RES014,51
2025-09-14,FAC009,RES015,56
2025-09-14,FAC009,RES016,64
2025-09-14,FAC009,RES017,33
2025-09-14,FAC009,RES018,11
2025-09-14,FAC009,RES019,19
2025-09-14,FAC009,RES020,82
2025-09-14,FAC009,RES021,21
2025-09-14,FAC009,RES022,20
2025-09-14,FAC009,RES023,46
2025-09-14,FAC009,RES024,50
2025-09-14,FAC009,RES025,20
2025-09-14,FAC010,RES001,108
2025-09-14,FAC010,RES002,33
2025-09-14,FAC010,RES003,23
2025-09-14,FAC010,RES004,45
2025-09-14,FAC010,RES005,25
2025-09-14,FAC010,RES006,37
2025-09-14,FAC010,RES007,35
2025-09-14,FAC010,RES008,30
2025-09-14,FAC010,RES009,76
2025-09-14,FAC010,RES010,22
2025-09-14,FAC010,RES011,38
2025-09-14,FAC010,RES012,33
2025-09-14,FAC010,RES013,11
2025-09-14,FAC010,RES014,70
2025-09-14,FAC010,RES015,68
2025-09-14,FAC010,RES016,54
2025-09-14,FAC010,RES017,26
2025-09-14,FAC010,RES018,15
2025-09-14,FAC010,RES019,17
2025-09-14,FAC010,RES020,94
2025-09-14,FAC010,RES021,13
2025-09-14,FAC010,RES022,11
2025-09-14,FAC010,RES023,57
2025-09-14,FAC010,RES024,69
2025-09-14,FAC010,RES025,29
2025-09-14,FAC011,RES001,65
2025-09-14,FAC011,RES002,29
2025-09-14,FAC011,RES003,29
2025-09-14,FAC011,RES004,36
2025-09-14,FAC011,RES005,22
2025-09-14,FAC011,RES006,35
2025-09-14,FAC011,RES007,51
2025-09-14,FAC011,RES008,26
2025-09-14,FAC011,RES009,53
2025-09-14,FAC011,RES010,24
2025-09-14,FAC011,RES011,33
2025-09-14,FAC011,RES012,34
2025-09-14,FAC011,RES013,13
2025-09-14,FAC011,RES014,49
2025-09-14,FAC011,RES015,52
2025-09-14,FAC011,RES016,44
2025-09-14,FAC011,RES017,21
2025-09-14,FAC011,RES018,8
2025-09-14,FAC011,RES019,13
2025-09-14,FAC011,RES020,58
2025-09-14,FAC011,RES021,11
2025-09-14,FAC011,RES022,13
2025-09-14,FAC011,RES023,49
2025-09-14,FAC011,RES024,45
2025-09-14,FAC011,RES025,18
2025-09-14,FAC012,RES001,104
2025-09-14,FAC012,RES002,31
2025-09-14,FAC012,RES003,31
2025-09-14,FAC012,RES004,50
2025-09-14,FAC012,RES005,31
2025-09-14,FAC012,RES006,23
2025-09-14,FAC012,RES007,58
2025-09-14,FAC012,RES008,28
2025-09-14,FAC012,RES009,58
2025-09-14,FAC012,RES010,23
2025-09-14,FAC012,RES011,54
2025-09-14,FAC012,RES012,48
2025-09-14,FAC012,RES013,15
2025-09-14,FAC012,RES014,74
2025-09-14,FAC012,RES015,67
2025-09-14,FAC012,RES016,59
2025-09-14,FAC012,RES017,37
2025-09-14,FAC012,RES018,13
2025-09-14,FAC012,RES019,12
2025-09-14,FAC012,RES020,86
2025-09-14,FAC012,RES021,18
2025-09-14,FAC012,RES022,15
2025-09-14,FAC012,RES023,44
2025-09-14,FAC012,RES024,40
2025-09-14,FAC012,RES025,29
2025-09-14,FAC013,RES001,36
2025-09-14,FAC013,RES002,13
2025-09-14,FAC013,RES003,6
2025-09-14,FAC013,RES004,22
2025-09-14,FAC013,RES005,18
2025-09-14,FAC013,RES006,12
2025-09-14,FAC013,RES007,14
2025-09-14,FAC013,RES008,11
2025-09-14,FAC013,RES009,31
2025-09-14,FAC013,RES010,7
2025-09-14,FAC013,RES011,19
2025-09-14,FAC013,RES012,19
2025-09-14,FAC013,RES013,5
2025-09-14,FAC013,RES014,21
2025-09-14,FAC013,RES015,19
2025-09-14,FAC013,RES016,21
2025-09-14,FAC013,RES017,10
2025-09-14,FAC013,RES018,7
2025-09-14,FAC013,RES019,5
2025-09-14,FAC013,RES020,24
2025-09-14,FAC013,RES021,8
2025-09-14,FAC013,RES022,9
2025-09-14,FAC013,RES023,31
2025-09-14,FAC013,RES024,17
2025-09-14,FAC013,RES025,10
2025-09-14,FAC014,RES001,46
2025-09-14,FAC014,RES002,10
2025-09-14,FAC014,RES003,7
2025-09-14,FAC014,RES004,6
2025-09-14,FAC014,RES005,7
2025-09-14,FAC014,RES006,7
2025-09-14,FAC014,RES007,8
2025-09-14,FAC014,RES008,7
2025-09-14,FAC014,RES009,17
2025-09-14,FAC014,RES010,9
2025-09-14,FAC014,RES011,13
2025-09-14,FAC014,RES012,12
2025-09-14,FAC014,RES013,2
2025-09-14,FAC014,RES014,20
2025-09-14,FAC014,RES015,16
2025-09-14,FAC014,RES016,11
2025-09-14,FAC014,RES017,9
2025-09-14,FAC014,RES018,3
2025-09-14,FAC014,RES019,5
2025-09-14,FAC014,RES020,23
2025-09-14,FAC014,RES021,2
2025-09-14,FAC014,RES022,4
2025-09-14,FAC014,RES023,20
2025-09-14,FAC014,RES024,17
2025-09-14,FAC014,RES025,6
2025-09-14,FAC015,RES001,24
2025-09-14,FAC015,RES002,7
2025-09-14,FAC015,RES003,6
2025-09-14,FAC015,RES004,17
2025-09-14,FAC015,RES005,11
2025-09-14,FAC015,RES006,11
2025-09-14,FAC015,RES007,15
2025-09-14,FAC015,RES008,15
2025-09-14,FAC015,RES009,21
2025-09-14,FAC015,RES010,4
2025-09-14,FAC015,RES011,17
2025-09-14,FAC015,RES012,13
2025-09-14,FAC015,RES013,3
2025-09-14,FAC015,RES014,18
2025-09-14,FAC015,RES015,13
2025-09-14,FAC015,RES016,18
2025-09-14,FAC015,RES017,12
2025-09-14,FAC015,RES018,2
2025-09-14,FAC015,RES019,4
2025-09-14,FAC015,RES020,20
2025-09-14,FAC015,RES021,3
2025-09-14,FAC015,RES022,3
2025-09-14,FAC015,RES023,21
2025-09-14,FAC015,RES024,16
2025-09-14,FAC015,RES025,12
2025-09-14,FAC016,RES001,35
2025-09-14,FAC016,RES002,9
2025-09-14,FAC016,RES003,10
2025-09-14,FAC016,RES004,11
2025-09-14,FAC016,RES005,11
2025-09-14,FAC016,RES006,5
2025-09-14,FAC016,RES007,12
2025-09-14,FAC016,RES008,10
2025-09-14,FAC016,RES009,39
2025-09-14,FAC016,RES010,4
2025-09-14,FAC016,RES011,10
2025-09-14,FAC016,RES012,16
2025-09-14,FAC016,RES013,4
2025-09-14,FAC016,RES014,22
2025-09-14,FAC016,RES015,19
2025-09-14,FAC016,RES016,13
2025-09-14,FAC016,RES017,11
2025-09-14,FAC016,RES018,3
2025-09-14,FAC016,RES019,4
2025-09-14,FAC016,RES020,18
2025-09-14,FAC016,RES021,3
2025-09-14,FAC016,RES022,10
2025-09-14,FAC016,RES023,26
2025-09-14,FAC016,RES024,19
2025-09-14,FAC016,RES025,7
2025-09-14,FAC017,RES001,29
2025-09-14,FAC017,RES002,19
2025-09-14,FAC017,RES003,4
2025-09-14,FAC017,RES004,9
2025-09-14,FAC017,RES005,18
2025-09-14,FAC017,RES006,12
2025-09-14,FAC017,RES007,13
2025-09-14,FAC017,RES008,11
2025-09-14,FAC017,RES009,16
2025-09-14,FAC017,RES010,10
2025-09-14,FAC017,RES011,8
2025-09-14,FAC017,RES012,13
2025-09-14,FAC017,RES013,2
2025-09-14,FAC017,RES014,27
2025-09-14,FAC017,RES015,22
2025-09-14,FAC017,RES016,18
2025-09-14,FAC017,RES017,10
2025-09-14,FAC017,RES018,4
2025-09-14,FAC017,RES019,11
2025-09-14,FAC017,RES020,20
2025-09-14,FAC017,RES021,8
2025-09-14,FAC017,RES022,8
2025-09-14,FAC017,RES023,12
2025-09-14,FAC017,RES024,17
2025-09-14,FAC017,RES025,9
2025-09-14,FAC018,RES001,37
2025-09-14,FAC018,RES002,12
2025-09-14,FAC018,RES003,11
2025-09-14,FAC018,RES004,15
2025-09-14,FAC018,RES005,13
2025-09-14,FAC018,RES006,10
2025-09-14,FAC018,RES007,18
2025-09-14,FAC018,RES008,9
2025-09-14,FAC018,RES009,23
2025-09-14,FAC018,RES010,11
2025-09-14,FAC018,RES011,11
2025-09-14,FAC018,RES012,15
2025-09-14,FAC018,RES013,5
2025-09-14,FAC018,RES014,21
2025-09-14,FAC018,RES015,19
2025-09-14,FAC018,RES016,41
2025-09-14,FAC018,RES017,6
2025-09-14,FAC018,RES018,2
2025-09-14,FAC018,RES019,3
2025-09-14,FAC018,RES020,26
2025-09-14,FAC018,RES021,7
2025-09-14,FAC018,RES022,2
2025-09-14,FAC018,RES023,21
2025-09-14,FAC018,RES024,12
2025-09-14,FAC018,RES025,7
2025-09-14,FAC019,RES001,32
2025-09-14,FAC019,RES002,12
2025-09-14,FAC019,RES003,8
2025-09-14,FAC019,RES004,14
2025-09-14,FAC019,RES005,11
2025-09-14,FAC019,RES006,11
2025-09-14,FAC019,RES007,11
2025-09-14,FAC019,RES008,11
2025-09-14,FAC019,RES009,18
2025-09-14,FAC019,RES010,13
2025-09-14,FAC019,RES011,6
2025-09-14,FAC019,RES012,8
2025-09-14,FAC019,RES013,3
2025-09-14,FAC019,RES014,26
2025-09-14,FAC019,RES015,26
2025-09-14,FAC019,RES016,18
2025-09-14,FAC019,RES017,7
2025-09-14,FAC019,RES018,2
2025-09-14,FAC019,RES019,6
2025-09-14,FAC019,RES020,23
2025-09-14,FAC019,RES021,5
2025-09-14,FAC019,RES022,2
2025-09-14,FAC019,RES023,16
2025-09-14,FAC019,RES024,16
2025-09-14,FAC019,RES025,6
2025-09-14,FAC020,RES001,39
2025-09-14,FAC020,RES002,11
2025-09-14,FAC020,RES003,3
2025-09-14,FAC020,RES004,9
2025-09-14,FAC020,RES005,8
2025-09-14,FAC020,RES006,11
2025-09-14,FAC020,RES007,20
2025-09-14,FAC020,RES008,7
2025-09-14,FAC020,RES009,15
2025-09-14,FAC020,RES010,4
2025-09-14,FAC020,RES011,7
2025-09-14,FAC020,RES012,22
2025-09-14,FAC020,RES013,5
2025-09-14,FAC020,RES014,24
2025-09-14,FAC020,RES015,20
2025-09-14,FAC020,RES016,11
2025-09-14,FAC020,RES017,16
2025-09-14,FAC020,RES018,3
2025-09-14,FAC020,RES019,2
2025-09-14,FAC020,RES020,29
2025-09-14,FAC020,RES021,5
2025-09-14,FAC020,RES022,5
2025-09-14,FAC020,RES023,17
2025-09-14,FAC020,RES024,14
2025-09-14,FAC020,RES025,7
2025-09-15,FAC001,RES001,501
2025-09-15,FAC001,RES002,117
2025-09-15,FAC001,RES003,95
2025-09-15,FAC001,RES004,132
2025-09-15,FAC001,RES005,158
2025-09-15,FAC001,RES006,134
2025-09-15,FAC001,RES007,217
2025-09-15,FAC001,RES008,131
2025-09-15,FAC001,RES009,247
2025-09-15,FAC001,RES010,90
2025-09-15,FAC001,RES011,168
2025-09-15,FAC001,RES012,153
2025-09-15,FAC001,RES013,47
2025-09-15,FAC001,RES014,294
2025-09-15,FAC001,RES015,233
2025-09-15,FAC001,RES016,223
2025-09-15,FAC001,RES017,176
2025-09-15,FAC001,RES018,56
2025-09-15,FAC001,RES019,72
2025-09-15,FAC001,RES020,285
2025-09-15,FAC001,RES021,24
2025-09-15,FAC001,RES022,42
2025-09-15,FAC001,RES023,150
2025-09-15,FAC001,RES024,107
2025-09-15,FAC001,RES025,114
2025-09-15,FAC002,RES001,598
2025-09-15,FAC002,RES002,119
2025-09-15,FAC002,RES003,106
2025-09-15,FAC002,RES004,180
2025-09-15,FAC002,RES005,156
2025-09-15,FAC002,RES006,131
2025-09-15,FAC002,RES007,178
2025-09-15,FAC002,RES008,143
2025-09-15,FAC002,RES009,381
2025-09-15,FAC002,RES010,131
2025-09-15,FAC002,RES011,146
2025-09-15,FAC002,RES012,211
2025-09-15,FAC002,RES013,81
2025-09-15,FAC002,RES014,413
2025-09-15,FAC002,RES015,316
2025-09-15,FAC002,RES016,285
2025-09-15,FAC002,RES017,170
2025-09-15,FAC002,RES018,64
2025-09-15,FAC002,RES019,86
2025-09-15,FAC002,RES020,389
2025-09-15,FAC002,RES021,33
2025-09-15,FAC002,RES022,31
2025-09-15,FAC002,RES023,147
2025-09-15,FAC002,RES024,97
2025-09-15,FAC002,RES025,90
2025-09-15,FAC003,RES001,496
2025-09-15,FAC003,RES002,138
2025-09-15,FAC003,RES003,136
2025-09-15,FAC003,RES004,177
2025-09-15,FAC003,RES005,169
2025-09-15,FAC003,RES006,149
2025-09-15,FAC003,RES007,189
2025-09-15,FAC003,RES008,129
2025-09-15,FAC003,RES009,388
2025-09-15,FAC003,RES010,139
2025-09-15,FAC003,RES011,216
2025-09-15,FAC003,RES012,200
2025-09-15,FAC003,RES013,64
2025-09-15,FAC003,RES014,313
2025-09-15,FAC003,RES015,306
2025-09-15,FAC003,RES016,228
2025-09-15,FAC003,RES017,151
2025-09-15,FAC003,RES018,66
2025-09-15,FAC003,RES019,79
2025-09-15,FAC003,RES020,468
2025-09-15,FAC003,RES021,33
2025-09-15,FAC003,RES022,48
2025-09-15,FAC003,RES023,195
2025-09-15,FAC003,RES024,145
2025-09-15,FAC003,RES025,120
2025-09-15,FAC004,RES001,436
2025-09-15,FAC004,RES002,159
2025-09-15,FAC004,RES003,110
2025-09-15,FAC004,RES004,205
2025-09-15,FAC004,RES005,139
2025-09-15,FAC004,RES006,149
2025-09-15,FAC004,RES007,226
2025-09-15,FAC004,RES008,122
2025-09-15,FAC004,RES009,329
2025-09-15,FAC004,RES010,109
2025-09-15,FAC004,RES011,217
2025-09-15,FAC004,RES012,211
2025-09-15,FAC004,RES013,66
2025-09-15,FAC004,RES014,323
2025-09-15,FAC004,RES015,260
2025-09-15,FAC004,RES016,246
2025-09-15,FAC004,RES017,120
2025-09-15,FAC004,RES018,55
2025-09-15,FAC004,RES019,83
2025-09-15,FAC004,RES020,307
2025-09-15,FAC004,RES021,33
2025-09-15,FAC004,RES022,35
2025-09-15,FAC004,RES023,129
2025-09-15,FAC004,RES024,140
2025-09-15,FAC004,RES025,136
2025-09-15,FAC005,RES001,190
2025-09-15,FAC005,RES002,69
2025-09-15,FAC005,RES003,46
2025-09-15,FAC005,RES004,70
2025-09-15,FAC005,RES005,72
2025-09-15,FAC005,RES006,54
2025-09-15,FAC005,RES007,79
2025-09-15,FAC005,RES008,49
2025-09-15,FAC005,RES009,100
2025-09-15,FAC005,RES010,60
2025-09-15,FAC005,RES011,64
2025-09-15,FAC005,RES012,84
2025-09-15,FAC005,RES013,28
2025-09-15,FAC005,RES014,126
2025-09-15,FAC005,RES015,167
2025-09-15,FAC005,RES016,98
2025-09-15,FAC005,RES017,41
2025-09-15,FAC005,RES018,21
2025-09-15,FAC005,RES019,32
2025-09-15,FAC005,RES020,188
2025-09-15,FAC005,RES021,13
2025-09-15,FAC005,RES022,17
2025-09-15,FAC005,RES023,54
2025-09-15,FAC005,RES024,49
2025-09-15,FAC005,RES025,35
2025-09-15,FAC006,RES001,210
2025-09-15,FAC006,RES002,55
2025-09-15,FAC006,RES003,21
2025-09-15,FAC006,RES004,71
2025-09-15,FAC006,RES005,45
2025-09-15,FAC006,RES006,43
2025-09-15,FAC006,RES007,84
2025-09-15,FAC006,RES008,46
2025-09-15,FAC006,RES009,121
2025-09-15,FAC006,RES010,28
2025-09-15,FAC006,RES011,68
2025-09-15,FAC006,RES012,80
2025-09-15,FAC006,RES013,24
2025-09-15,FAC006,RES014,114
2025-09-15,FAC006,RES015,111
2025-09-15,FAC006,RES016,127
2025-09-15,FAC006,RES017,75
2025-09-15,FAC006,RES018,16
2025-09-15,FAC006,RES019,18
2025-09-15,FAC006,RES020,137
2025-09-15,FAC006,RES021,3
2025-09-15,FAC006,RES022,14
2025-09-15,FAC006,RES023,53
2025-09-15,FAC006,RES024,39
2025-09-15,FAC006,RES025,44
2025-09-15,FAC007,RES001,165
2025-09-15,FAC007,RES002,38
2025-09-15,FAC007,RES003,39
2025-09-15,FAC007,RES004,72
2025-09-15,FAC007,RES005,54
2025-09-15,FAC007,RES006,61
2025-09-15,FAC007,RES007,79
2025-09-15,FAC007,RES008,54
2025-09-15,FAC007,RES009,77
2025-09-15,FAC007,RES010,35
2025-09-15,FAC007,RES011,73
2025-09-15,FAC007,RES012,78
2025-09-15,FAC007,RES013,20
2025-09-15,FAC007,RES014,83
2025-09-15,FAC007,RES015,132
2025-09-15,FAC007,RES016,115
2025-09-15,FAC007,RES017,39
2025-09-15,FAC007,RES018,20
2025-09-15,FAC007,RES019,16
2025-09-15,FAC007,RES020,121
2025-09-15,FAC007,RES021,18
2025-09-15,FAC007,RES022,9
2025-09-15,FAC007,RES023,72
2025-09-15,FAC007,RES024,45
2025-09-15,FAC007,RES025,50
2025-09-15,FAC008,RES001,221
2025-09-15,FAC008,RES002,62
2025-09-15,FAC008,RES003,61
2025-09-15,FAC008,RES004,122
2025-09-15,FAC008,RES005,74
2025-09-15,FAC008,RES006,71
2025-09-15,FAC008,RES007,112
2025-09-15,FAC008,RES008,55
2025-09-15,FAC008,RES009,183
2025-09-15,FAC008,RES010,50
2025-09-15,FAC008,RES011,96
2025-09-15,FAC008,RES012,56
2025-09-15,FAC008,RES013,19
2025-09-15,FAC008,RES014,160
2025-09-15,FAC008,RES015,156
2025-09-15,FAC008,RES016,143
2025-09-15,FAC008,RES017,75
2025-09-15,FAC008,RES018,23
2025-09-15,FAC008,RES019,24
2025-09-15,FAC008,RES020,192
2025-09-15,FAC008,RES021,17
2025-09-15,FAC008,RES022,11
2025-09-15,FAC008,RES023,75
2025-09-15,FAC008,RES024,60
2025-09-15,FAC008,RES025,55
2025-09-15,FAC009,RES001,305
2025-09-15,FAC009,RES002,88
2025-09-15,FAC009,RES003,48
2025-09-15,FAC009,RES004,101
2025-09-15,FAC009,RES005,63
2025-09-15,FAC009,RES006,57
2025-09-15,FAC009,RES007,106
2025-09-15,FAC009,RES008,68
2025-09-15,FAC009,RES009,132
2025-09-15,FAC009,RES010,58
2025-09-15,FAC009,RES011,108
2025-09-15,FAC009,RES012,88
2025-09-15,FAC009,RES013,37
2025-09-15,FAC009,RES014,99
2025-09-15,FAC009,RES015,162
2025-09-15,FAC009,RES016,111
2025-09-15,FAC009,RES017,71
2025-09-15,FAC009,RES018,21
2025-09-15,FAC009,RES019,27
2025-09-15,FAC009,RES020,142
2025-09-15,FAC009,RES021,14
2025-09-15,FAC009,RES022,13
2025-09-15,FAC009,RES023,62
2025-09-15,FAC009,RES024,69
2025-09-15,FAC009,RES025,62
2025-09-15,FAC010,RES001,200
2025-09-15,FAC010,RES002,66
2025-09-15,FAC010,RES003,54
2025-09-15,FAC010,RES004,84
2025-09-15,FAC010,RES005,68
2025-09-15,FAC010,RES006,70
2025-09-15,FAC010,RES007,116
2025-09-15,FAC010,RES008,68
2025-09-15,FAC010,RES009,132
2025-09-15,FAC010,RES010,53
2025-09-15,FAC010,RES011,110
2025-09-15,FAC010,RES012,101
2025-09-15,FAC010,RES013,35
2025-09-15,FAC010,RES014,133
2025-09-15,FAC010,RES015,113
2025-09-15,FAC010,RES016,124
2025-09-15,FAC010,RES017,80
2025-09-15,FAC010,RES018,23
2025-09-15,FAC010,RES019,37
2025-09-15,FAC010,RES020,142
2025-09-15,FAC010,RES021,18
2025-09-15,FAC010,RES022,17
2025-09-15,FAC010,RES023,54
2025-09-15,FAC010,RES024,73
2025-09-15,FAC010,RES025,41
2025-09-15,FAC011,RES001,202
2025-09-15,FAC011,RES002,69
2025-09-15,FAC011,RES003,34
2025-09-15,FAC011,RES004,64
2025-09-15,FAC011,RES005,41
2025-09-15,FAC011,RES006,48
2025-09-15,FAC011,RES007,67
2025-09-15,FAC011,RES008,49
2025-09-15,FAC011,RES009,93
2025-09-15,FAC011,RES010,62
2025-09-15,FAC011,RES011,70
2025-09-15,FAC011,RES012,75
2025-09-15,FAC011,RES013,14
2025-09-15,FAC011,RES014,124
2025-09-15,FAC011,RES015,102
2025-09-15,FAC011,RES016,95
2025-09-15,FAC011,RES017,71
2025-09-15,FAC011,RES018,17
2025-09-15,FAC011,RES019,24
2025-09-15,FAC011,RES020,111
2025-09-15,FAC011,RES021,8
2025-09-15,FAC011,RES022,13
2025-09-15,FAC011,RES023,66
2025-09-15,FAC011,RES024,42
2025-09-15,FAC011,RES025,56
2025-09-15,FAC012,RES001,245
2025-09-15,FAC012,RES002,68
2025-09-15,FAC012,RES003,50
2025-09-15,FAC012,RES004,119
2025-09-15,FAC012,RES005,70
2025-09-15,FAC012,RES006,84
2025-09-15,FAC012,RES007,147
2025-09-15,FAC012,RES008,67
2025-09-15,FAC012,RES009,128
2025-09-15,FAC012,RES010,43
2025-09-15,FAC012,RES011,79
2025-09-15,FAC012,RES012,78
2025-09-15,FAC012,RES013,28
2025-09-15,FAC012,RES014,161
2025-09-15,FAC012,RES015,163
2025-09-15,FAC012,RES016,144
2025-09-15,FAC012,RES017,79
2025-09-15,FAC012,RES018,18
2025-09-15,FAC012,RES019,29
2025-09-15,FAC012,RES020,169
2025-09-15,FAC012,RES021,27
2025-09-15,FAC012,RES022,22
2025-09-15,FAC012,RES023,76
2025-09-15,FAC012,RES024,58
2025-09-15,FAC012,RES025,55
2025-09-15,FAC013,RES001,89
2025-09-15,FAC013,RES002,15
2025-09-15,FAC013,RES003,13
2025-09-15,FAC013,RES004,45
2025-09-15,FAC013,RES005,25
2025-09-15,FAC013,RES006,25
2025-09-15,FAC013,RES007,38
2025-09-15,FAC013,RES008,30
2025-09-15,FAC013,RES009,36
2025-09-15,FAC013,RES010,15
2025-09-15,FAC013,RES011,34
2025-09-15,FAC013,RES012,22
2025-09-15,FAC013,RES013,8
2025-09-15,FAC013,RES014,44
2025-09-15,FAC013,RES015,44
2025-09-15,FAC013,RES016,46
2025-09-15,FAC013,RES017,25
2025-09-15,FAC013,RES018,6
2025-09-15,FAC013,RES019,12
2025-09-15,FAC013,RES020,64
2025-09-15,FAC013,RES021,3
2025-09-15,FAC013,RES022,2
2025-09-15,FAC013,RES023,19
2025-09-15,FAC013,RES024,24
2025-09-15,FAC013,RES025,21
2025-09-15,FAC014,RES001,67
2025-09-15,FAC014,RES002,15
2025-09-15,FAC014,RES003,11
2025-09-15,FAC014,RES004,32
2025-09-15,FAC014,RES005,21
2025-09-15,FAC014,RES006,27
2025-09-15,FAC014,RES007,31
2025-09-15,FAC014,RES008,15
2025-09-15,FAC014,RES009,42
2025-09-15,FAC014,RES010,9
2025-09-15,FAC014,RES011,34
2025-09-15,FAC014,RES012,24
2025-09-15,FAC014,RES013,12
2025-09-15,FAC014,RES014,37
2025-09-15,FAC014,RES015,38
2025-09-15,FAC014,RES016,33
2025-09-15,FAC014,RES017,15
2025-09-15,FAC014,RES018,7
2025-09-15,FAC014,RES019,11
2025-09-15,FAC014,RES020,43
2025-09-15,FAC014,RES021,8
2025-09-15,FAC014,RES022,4
2025-09-15,FAC014,RES023,19
2025-09-15,FAC014,RES024,18
2025-09-15,FAC014,RES025,16
2025-09-15,FAC015,RES001,74
2025-09-15,FAC015,RES002,16
2025-09-15,FAC015,RES003,12
2025-09-15,FAC015,RES004,28
2025-09-15,FAC015,RES005,23
2025-09-15,FAC015,RES006,17
2025-09-15,FAC015,RES007,21
2025-09-15,FAC015,RES008,21
2025-09-15,FAC015,RES009,46
2025-09-15,FAC015,RES010,9
2025-09-15,FAC015,RES011,29
2025-09-15,FAC015,RES012,24
2025-09-15,FAC015,RES013,5
2025-09-15,FAC015,RES014,52
2025-09-15,FAC015,RES015,44
2025-09-15,FAC015,RES016,22
2025-09-15,FAC015,RES017,28
2025-09-15,FAC015,RES018,9
2025-09-15,FAC015,RES019,8
2025-09-15,FAC015,RES020,41
2025-09-15,FAC015,RES021,4
2025-09-15,FAC015,RES022,10
2025-09-15,FAC015,RES023,25
2025-09-15,FAC015,RES024,18
2025-09-15,FAC015,RES025,17
2025-09-15,FAC016,RES001,68
2025-09-15,FAC016,RES002,26
2025-09-15,FAC016,RES003,19
2025-09-15,FAC016,RES004,34
2025-09-15,FAC016,RES005,16
2025-09-15,FAC016,RES006,20
2025-09-15,FAC016,RES007,34
2025-09-15,FAC016,RES008,16
2025-09-15,FAC016,RES009,44
2025-09-15,FAC016,RES010,20
2025-09-15,FAC016,RES011,31
2025-09-15,FAC016,RES012,27
2025-09-15,FAC016,RES013,12
2025-09-15,FAC016,RES014,34
2025-09-15,FAC016,RES015,43
2025-09-15,FAC016,RES016,41
2025-09-15,FAC016,RES017,20
2025-09-15,FAC016,RES018,5
2025-09-15,FAC016,RES019,6
2025-09-15,FAC016,RES020,71
2025-09-15,FAC016,RES021,7
2025-09-15,FAC016,RES022,5
2025-09-15,FAC016,RES023,23
2025-09-15,FAC016,RES024,16
2025-09-15,FAC016,RES025,19
2025-09-15,FAC017,RES001,68
2025-09-15,FAC017,RES002,19
2025-09-15,FAC017,RES003,14
2025-09-15,FAC017,RES004,25
2025-09-15,FAC017,RES005,26
2025-09-15,FAC017,RES006,17
2025-09-15,FAC017,RES007,24
2025-09-15,FAC017,RES008,20
2025-09-15,FAC017,RES009,43
2025-09-15,FAC017,RES010,11
2025-09-15,FAC017,RES011,32
2025-09-15,FAC017,RES012,28
2025-09-15,FAC017,RES013,9
2025-09-15,FAC017,RES014,39
2025-09-15,FAC017,RES015,50
2025-09-15,FAC017,RES016,34
2025-09-15,FAC017,RES017,16
2025-09-15,FAC017,RES018,2
2025-09-15,FAC017,RES019,10
2025-09-15,FAC017,RES020,46
2025-09-15,FAC017,RES021,9
2025-09-15,FAC017,RES022,7
2025-09-15,FAC017,RES023,16
2025-09-15,FAC017,RES024,15
2025-09-15,FAC017,RES025,15
2025-09-15,FAC018,RES001,65
2025-09-15,FAC018,RES002,15
2025-09-15,FAC018,RES003,17
